CH1,CH2,CH3,CH4,Ts,parameter,value
6.000000000e+0,-9.612500000e-2,4.199375000e+1,-6.921600000e+1,,,
4.000000000e+0,-1.000312500e-1,4.160937500e+1,-7.056000000e+1,,,
6.000000000e+0,-8.796875000e-2,4.120312500e+1,-6.855450000e+1,,,
5.984375000e+0,-9.612500000e-2,4.079687500e+1,-6.920025000e+1,,,
2.000000000e+0,-9.187500000e-2,4.080000000e+1,-6.854400000e+1,,,
2.000000000e+0,-8.809375000e-2,4.039687500e+1,-6.652275000e+1,,,
6.000000000e+0,-9.193750000e-2,4.080312500e+1,-6.988275000e+1,,,
5.984375000e+0,-8.812500000e-2,4.120000000e+1,-6.652800000e+1,,,
3.984375000e+0,-9.600000000e-2,4.158750000e+1,-6.718425000e+1,,,
8.000000000e+0,-8.806250000e-2,4.160000000e+1,-6.785625000e+1,,,
2.000000000e+0,-1.040312500e-1,4.120000000e+1,-7.057050000e+1,,,
0.000000000e+0,-9.190625000e-2,4.160937500e+1,-6.918450000e+1,,,
2.015625000e+0,-9.612500000e-2,4.158437500e+1,-6.720000000e+1,,,
6.046875000e+0,-9.596875000e-2,4.080000000e+1,-6.988800000e+1,,,
9.953125000e+0,-9.196875000e-2,4.160000000e+1,-6.652800000e+1,,,
2.062500000e+0,-8.796875000e-2,4.160312500e+1,-6.787200000e+1,,,
5.906250000e+0,-9.578125000e-2,4.080000000e+1,-6.923700000e+1,,,
6.046875000e+0,-1.040000000e-1,4.120000000e+1,-6.652800000e+1,,,
3.890625000e+0,-1.000937500e-1,4.040000000e+1,-6.788250000e+1,,,
8.062500000e+0,-9.600000000e-2,4.160312500e+1,-6.923700000e+1,,,
2.000000000e+0,-9.218750000e-2,4.119687500e+1,-6.652800000e+1,,,
9.796875000e+0,-8.787500000e-2,4.199687500e+1,-6.920550000e+1,,,
7.906250000e+0,-9.593750000e-2,4.080937500e+1,-6.722100000e+1,,,
-1.562500000e-2,-9.206250000e-2,4.079062500e+1,-6.787200000e+1,,,
4.000000000e+0,-8.803125000e-2,4.119687500e+1,-6.786675000e+1,,,
2.000000000e+0,-8.800000000e-2,4.080000000e+1,-6.720525000e+1,,,
3.984375000e+0,-8.800000000e-2,4.120000000e+1,-6.720000000e+1,,,
0.000000000e+0,-8.400000000e-2,4.079062500e+1,-6.921600000e+1,,,
4.000000000e+0,-1.000937500e-1,4.238437500e+1,-6.791925000e+1,,,
4.062500000e+0,-8.406250000e-2,4.120625000e+1,-6.720000000e+1,,,
1.953125000e+0,-9.984375000e-2,4.080625000e+1,-6.789825000e+1,,,
9.984375000e+0,-9.996875000e-2,4.119687500e+1,-6.921600000e+1,,,
6.046875000e+0,-1.080625000e-1,4.079375000e+1,-6.786675000e+1,,,
7.921875000e+0,-8.806250000e-2,4.120937500e+1,-6.786675000e+1,,,
1.200000000e+1,-9.578125000e-2,4.160000000e+1,-6.652800000e+1,,,
7.937500000e+0,-9.212500000e-2,4.119687500e+1,-6.854400000e+1,,,
6.000000000e+0,-9.190625000e-2,4.120000000e+1,-6.854400000e+1,,,
5.984375000e+0,-1.040000000e-1,4.159062500e+1,-6.853350000e+1,,,
4.015625000e+0,-9.200000000e-2,4.038750000e+1,-6.720000000e+1,,,
8.000000000e+0,-9.600000000e-2,4.000000000e+1,-6.923700000e+1,,,
6.031250000e+0,-9.603125000e-2,4.120937500e+1,-6.918975000e+1,,,
0.000000000e+0,-9.590625000e-2,4.119687500e+1,-6.721050000e+1,,,
2.000000000e+0,-9.996875000e-2,4.159687500e+1,-6.787200000e+1,,,
1.984375000e+0,-1.000000000e-1,4.160000000e+1,-6.854400000e+1,,,
3.984375000e+0,-9.600000000e-2,4.159062500e+1,-6.787200000e+1,,,
4.000000000e+0,-1.000625000e-1,4.080000000e+1,-6.854400000e+1,,,
1.984375000e+0,-8.396875000e-2,4.160000000e+1,-6.853875000e+1,,,
5.937500000e+0,-8.800000000e-2,4.080000000e+1,-6.722625000e+1,,,
8.000000000e+0,-9.171875000e-2,4.159375000e+1,-6.721050000e+1,,,
6.015625000e+0,-1.081250000e-1,4.119062500e+1,-6.989325000e+1,,,
1.984375000e+0,-8.812500000e-2,4.121250000e+1,-6.786675000e+1,,,
2.000000000e+0,-1.000000000e-1,4.200312500e+1,-6.857025000e+1,,,
2.015625000e+0,-9.606250000e-2,4.158437500e+1,-7.057575000e+1,,,
5.984375000e+0,-8.400000000e-2,4.120625000e+1,-6.923175000e+1,,,
6.000000000e+0,-9.181250000e-2,4.200937500e+1,-6.719475000e+1,,,
1.984375000e+0,-9.206250000e-2,4.120000000e+1,-6.854925000e+1,,,
3.968750000e+0,-9.200000000e-2,4.199687500e+1,-6.787200000e+1,,,
1.001562500e+1,-9.596875000e-2,4.080000000e+1,-6.854400000e+1,,,
2.015625000e+0,-1.000000000e-1,4.200000000e+1,-6.922125000e+1,,,
3.953125000e+0,-9.600000000e-2,4.197812500e+1,-6.921600000e+1,,,
4.031250000e+0,-9.200000000e-2,4.080000000e+1,-6.921600000e+1,,,
3.906250000e+0,-9.581250000e-2,4.158437500e+1,-6.787725000e+1,,,
1.200000000e+1,-1.000000000e-1,4.080000000e+1,-6.787200000e+1,,,
3.906250000e+0,-1.040312500e-1,4.040937500e+1,-6.787200000e+1,,,
4.015625000e+0,-1.039687500e-1,4.200312500e+1,-6.855450000e+1,,,
1.953125000e+0,-9.596875000e-2,4.120000000e+1,-6.921600000e+1,,,
0.000000000e+0,-9.606250000e-2,4.240312500e+1,-6.788250000e+1,,,
2.031250000e+0,-1.120312500e-1,4.161875000e+1,-6.719475000e+1,,,
2.062500000e+0,-1.001250000e-1,4.160000000e+1,-6.922125000e+1,,,
-2.062500000e+0,-1.039687500e-1,4.200000000e+1,-6.787200000e+1,,,
5.984375000e+0,-1.000312500e-1,4.159687500e+1,-6.855450000e+1,,,
2.000000000e+0,-1.039687500e-1,4.161562500e+1,-6.853875000e+1,,,
5.984375000e+0,-1.079687500e-1,4.240312500e+1,-6.854400000e+1,,,
4.015625000e+0,-9.200000000e-2,4.200000000e+1,-6.854400000e+1,,,
5.968750000e+0,-1.117500000e-1,4.199687500e+1,-6.787200000e+1,,,
6.015625000e+0,-1.000625000e-1,4.200000000e+1,-6.787200000e+1,,,
7.984375000e+0,-9.600000000e-2,4.119062500e+1,-6.787200000e+1,,,
3.984375000e+0,-1.000000000e-1,4.000000000e+1,-6.786675000e+1,,,
6.000000000e+0,-9.203125000e-2,4.120625000e+1,-6.720000000e+1,,,
3.984375000e+0,-1.040000000e-1,4.120000000e+1,-6.787200000e+1,,,
8.000000000e+0,-1.040000000e-1,4.200000000e+1,-6.786150000e+1,,,
1.000000000e+1,-1.080312500e-1,4.159375000e+1,-6.720000000e+1,,,
8.000000000e+0,-9.609375000e-2,4.240312500e+1,-6.853875000e+1,,,
8.015625000e+0,-9.200000000e-2,4.120000000e+1,-6.854400000e+1,,,
4.000000000e+0,-9.600000000e-2,4.199687500e+1,-6.922125000e+1,,,
5.937500000e+0,-9.203125000e-2,4.040000000e+1,-6.721050000e+1,,,
1.000000000e+1,-1.040625000e-1,4.119687500e+1,-6.853875000e+1,,,
6.031250000e+0,-1.041562500e-1,4.080312500e+1,-6.923175000e+1,,,
4.015625000e+0,-9.200000000e-2,4.079375000e+1,-6.720000000e+1,,,
2.000000000e+0,-1.039375000e-1,3.960000000e+1,-6.587175000e+1,,,
5.953125000e+0,-1.000000000e-1,4.122812500e+1,-6.859125000e+1,,,
-1.968750000e+0,-1.000000000e-1,4.077187500e+1,-6.921600000e+1,,,
7.984375000e+0,-1.000000000e-1,4.040312500e+1,-6.989325000e+1,,,
-2.031250000e+0,-9.600000000e-2,4.120000000e+1,-6.918975000e+1,,,
7.968750000e+0,-1.039375000e-1,4.118437500e+1,-6.717900000e+1,,,
6.015625000e+0,-9.612500000e-2,4.199687500e+1,-7.055475000e+1,,,
4.000000000e+0,-9.596875000e-2,4.159062500e+1,-6.785100000e+1,,,
5.968750000e+0,-1.080625000e-1,4.120000000e+1,-6.854400000e+1,,,
6.031250000e+0,-1.120000000e-1,4.200000000e+1,-6.854925000e+1,,,
4.000000000e+0,-9.606250000e-2,4.120000000e+1,-6.787200000e+1,,,
5.953125000e+0,-9.593750000e-2,4.120000000e+1,-6.788775000e+1,,,
5.984375000e+0,-1.000000000e-1,4.079062500e+1,-6.652800000e+1,,,
6.031250000e+0,-1.040000000e-1,4.119687500e+1,-6.855450000e+1,,,
5.937500000e+0,-9.606250000e-2,4.000625000e+1,-6.922125000e+1,,,
-1.984375000e+0,-1.080000000e-1,4.200000000e+1,-6.720000000e+1,,,
6.015625000e+0,-9.193750000e-2,4.079375000e+1,-6.922125000e+1,,,
3.125000000e-2,-1.000625000e-1,4.041875000e+1,-6.653850000e+1,,,
1.000000000e+1,-9.209375000e-2,4.200312500e+1,-6.717375000e+1,,,
2.031250000e+0,-9.593750000e-2,4.080312500e+1,-6.787725000e+1,,,
7.937500000e+0,-1.000000000e-1,4.120312500e+1,-6.787200000e+1,,,
4.062500000e+0,-9.596875000e-2,4.039375000e+1,-6.854400000e+1,,,
1.984375000e+0,-8.803125000e-2,3.999062500e+1,-6.787200000e+1,,,
2.015625000e+0,-1.000000000e-1,4.002812500e+1,-6.854925000e+1,,,
1.921875000e+0,-1.000937500e-1,4.240000000e+1,-6.854400000e+1,,,
8.031250000e+0,-9.600000000e-2,4.002187500e+1,-6.921600000e+1,,,
5.968750000e+0,-1.000000000e-1,4.000312500e+1,-6.854400000e+1,,,
5.984375000e+0,-1.000000000e-1,4.081250000e+1,-6.854400000e+1,,,
3.984375000e+0,-1.080000000e-1,4.200000000e+1,-6.787200000e+1,,,
6.015625000e+0,-9.593750000e-2,4.038125000e+1,-6.854400000e+1,,,
1.000000000e+1,-9.200000000e-2,4.040000000e+1,-6.787200000e+1,,,
7.984375000e+0,-1.039687500e-1,4.040312500e+1,-6.787200000e+1,,,
6.000000000e+0,-9.600000000e-2,4.040000000e+1,-6.787725000e+1,,,
6.000000000e+0,-1.040312500e-1,4.040000000e+1,-6.854400000e+1,,,
3.984375000e+0,-1.040000000e-1,4.079687500e+1,-6.787725000e+1,,,
7.984375000e+0,-1.039375000e-1,4.079375000e+1,-6.787725000e+1,,,
2.000000000e+0,-9.606250000e-2,4.040000000e+1,-6.921600000e+1,,,
7.984375000e+0,-1.080312500e-1,4.080000000e+1,-6.789825000e+1,,,
4.062500000e+0,-9.996875000e-2,4.040000000e+1,-6.647550000e+1,,,
2.000000000e+0,-1.120000000e-1,4.121562500e+1,-6.922125000e+1,,,
6.000000000e+0,-9.993750000e-2,4.158750000e+1,-6.585600000e+1,,,
5.984375000e+0,-9.596875000e-2,4.000000000e+1,-6.861225000e+1,,,
6.015625000e+0,-9.187500000e-2,4.120937500e+1,-6.920550000e+1,,,
5.953125000e+0,-8.406250000e-2,3.998750000e+1,-6.854400000e+1,,,
1.562500000e-2,-9.993750000e-2,4.076562500e+1,-6.853875000e+1,,,
1.200000000e+1,-9.603125000e-2,4.239062500e+1,-6.652800000e+1,,,
1.200000000e+1,-9.600000000e-2,4.000625000e+1,-6.854400000e+1,,,
4.000000000e+0,-9.606250000e-2,4.040000000e+1,-6.720525000e+1,,,
1.198437500e+1,-1.081250000e-1,4.119062500e+1,-6.854400000e+1,,,
8.078125000e+0,-1.037500000e-1,4.000000000e+1,-6.585600000e+1,,,
6.015625000e+0,-8.800000000e-2,4.159687500e+1,-6.854400000e+1,,,
5.953125000e+0,-1.037500000e-1,3.963437500e+1,-6.653325000e+1,,,
1.203125000e+1,-9.990625000e-2,3.999687500e+1,-6.786675000e+1,,,
7.890625000e+0,-9.603125000e-2,4.039687500e+1,-6.853875000e+1,,,
4.046875000e+0,-1.000000000e-1,4.079375000e+1,-6.652800000e+1,,,
1.014062500e+1,-9.606250000e-2,4.000000000e+1,-6.787200000e+1,,,
1.189062500e+1,-1.040312500e-1,4.040000000e+1,-6.652800000e+1,,,
3.984375000e+0,-9.590625000e-2,3.960000000e+1,-6.785625000e+1,,,
1.185937500e+1,-9.196875000e-2,4.039375000e+1,-6.921075000e+1,,,
1.206250000e+1,-1.000000000e-1,4.080312500e+1,-6.921600000e+1,,,
1.000000000e+1,-1.040312500e-1,3.998437500e+1,-6.854925000e+1,,,
1.200000000e+1,-9.996875000e-2,3.962812500e+1,-6.853875000e+1,,,
8.000000000e+0,-1.000625000e-1,4.160000000e+1,-6.652800000e+1,,,
8.031250000e+0,-1.040000000e-1,4.000000000e+1,-6.787200000e+1,,,
4.000000000e+0,-1.001562500e-1,4.160937500e+1,-6.787725000e+1,,,
1.010937500e+1,-9.600000000e-2,3.920000000e+1,-6.787200000e+1,,,
1.196875000e+1,-1.040000000e-1,4.080000000e+1,-6.786675000e+1,,,
9.984375000e+0,-9.584375000e-2,4.119375000e+1,-6.720525000e+1,,,
9.984375000e+0,-9.209375000e-2,4.039375000e+1,-6.854400000e+1,,,
8.000000000e+0,-1.000000000e-1,3.960000000e+1,-6.784050000e+1,,,
1.200000000e+1,-9.193750000e-2,4.080312500e+1,-6.518925000e+1,,,
8.000000000e+0,-9.587500000e-2,4.039375000e+1,-6.852300000e+1,,,
5.984375000e+0,-1.000625000e-1,4.119687500e+1,-6.720000000e+1,,,
4.000000000e+0,-1.038750000e-1,3.998750000e+1,-6.854400000e+1,,,
8.000000000e+0,-9.193750000e-2,3.960312500e+1,-6.721050000e+1,,,
7.984375000e+0,-9.596875000e-2,4.040000000e+1,-6.787200000e+1,,,
6.000000000e+0,-8.793750000e-2,4.040625000e+1,-6.720000000e+1,,,
3.953125000e+0,-9.615625000e-2,4.121562500e+1,-6.718425000e+1,,,
1.001562500e+1,-1.080000000e-1,3.920937500e+1,-6.720000000e+1,,,
7.937500000e+0,-9.996875000e-2,3.960625000e+1,-6.586125000e+1,,,
8.093750000e+0,-9.612500000e-2,3.960312500e+1,-6.787725000e+1,,,
1.598437500e+1,-1.120625000e-1,3.999687500e+1,-6.717900000e+1,,,
7.906250000e+0,-9.987500000e-2,4.002187500e+1,-6.652275000e+1,,,
1.000000000e+1,-1.040937500e-1,4.119687500e+1,-6.652800000e+1,,,
8.000000000e+0,-1.040937500e-1,4.003437500e+1,-6.653325000e+1,,,
1.201562500e+1,-1.000312500e-1,4.040000000e+1,-6.586125000e+1,,,
1.200000000e+1,-1.080625000e-1,4.079687500e+1,-6.719475000e+1,,,
9.937500000e+0,-9.971875000e-2,3.960625000e+1,-6.653325000e+1,,,
1.800000000e+1,-8.818750000e-2,3.879687500e+1,-6.653325000e+1,,,
8.234375000e+0,-1.120937500e-1,4.000625000e+1,-6.718950000e+1,,,
3.875000000e+0,-9.600000000e-2,4.080000000e+1,-6.721575000e+1,,,
1.395312500e+1,-9.200000000e-2,4.039687500e+1,-6.450150000e+1,,,
3.906250000e+0,-9.209375000e-2,4.040312500e+1,-6.517875000e+1,,,
1.004687500e+1,-1.082187500e-1,3.959687500e+1,-6.650700000e+1,,,
1.004687500e+1,-1.079375000e-1,4.080000000e+1,-6.787200000e+1,,,
1.395312500e+1,-1.039687500e-1,3.998437500e+1,-6.720525000e+1,,,
5.906250000e+0,-9.993750000e-2,3.999687500e+1,-6.653325000e+1,,,
6.046875000e+0,-1.000000000e-1,4.078125000e+1,-6.652800000e+1,,,
7.984375000e+0,-1.040000000e-1,4.039375000e+1,-6.652800000e+1,,,
8.015625000e+0,-1.000000000e-1,3.960000000e+1,-6.720525000e+1,,,
7.984375000e+0,-1.039687500e-1,4.080000000e+1,-6.585600000e+1,,,
9.984375000e+0,-9.609375000e-2,3.959375000e+1,-6.721050000e+1,,,
1.001562500e+1,-1.079375000e-1,4.040000000e+1,-6.720000000e+1,,,
9.984375000e+0,-9.193750000e-2,3.920312500e+1,-6.720000000e+1,,,
1.193750000e+1,-1.038125000e-1,3.957187500e+1,-6.787725000e+1,,,
1.398437500e+1,-1.000000000e-1,4.000000000e+1,-6.653325000e+1,,,
1.196875000e+1,-1.040000000e-1,4.040000000e+1,-6.652800000e+1,,,
1.200000000e+1,-9.590625000e-2,3.999375000e+1,-6.585075000e+1,,,
1.200000000e+1,-9.600000000e-2,3.880000000e+1,-6.585600000e+1,,,
1.400000000e+1,-9.609375000e-2,3.998750000e+1,-6.652800000e+1,,,
1.196875000e+1,-1.079687500e-1,4.001562500e+1,-6.720000000e+1,,,
7.984375000e+0,-1.079687500e-1,3.919687500e+1,-6.654375000e+1,,,
1.001562500e+1,-1.080312500e-1,3.999687500e+1,-6.584025000e+1,,,
1.400000000e+1,-1.037187500e-1,3.960000000e+1,-6.787200000e+1,,,
1.000000000e+1,-8.790625000e-2,4.000625000e+1,-6.586125000e+1,,,
1.400000000e+1,-1.004375000e-1,3.999687500e+1,-6.718425000e+1,,,
8.000000000e+0,-1.037500000e-1,3.920000000e+1,-6.652800000e+1,,,
1.396875000e+1,-9.200000000e-2,3.999062500e+1,-6.519450000e+1,,,
1.400000000e+1,-1.000625000e-1,3.959687500e+1,-6.584550000e+1,,,
1.400000000e+1,-1.000312500e-1,4.039687500e+1,-6.653325000e+1,,,
8.015625000e+0,-1.040000000e-1,4.037812500e+1,-6.583500000e+1,,,
1.604687500e+1,-9.996875000e-2,3.920312500e+1,-6.451200000e+1,,,
1.192187500e+1,-9.996875000e-2,4.040000000e+1,-6.787725000e+1,,,
1.004687500e+1,-9.596875000e-2,3.960000000e+1,-6.518400000e+1,,,
1.403125000e+1,-9.578125000e-2,4.040000000e+1,-6.652800000e+1,,,
8.000000000e+0,-1.039375000e-1,3.960000000e+1,-6.519975000e+1,,,
1.396875000e+1,-1.001562500e-1,3.920000000e+1,-6.585600000e+1,,,
1.006250000e+1,-9.587500000e-2,3.921250000e+1,-6.652800000e+1,,,
1.195312500e+1,-1.080000000e-1,4.080000000e+1,-6.586125000e+1,,,
1.003125000e+1,-9.618750000e-2,3.960937500e+1,-6.585600000e+1,,,
1.190625000e+1,-9.978125000e-2,3.998125000e+1,-6.518925000e+1,,,
1.400000000e+1,-9.615625000e-2,3.960937500e+1,-6.451725000e+1,,,
1.400000000e+1,-9.190625000e-2,3.879375000e+1,-6.451200000e+1,,,
1.400000000e+1,-1.040312500e-1,4.000312500e+1,-6.517875000e+1,,,
1.398437500e+1,-8.803125000e-2,3.959375000e+1,-6.451200000e+1,,,
1.198437500e+1,-9.600000000e-2,4.000000000e+1,-6.585600000e+1,,,
1.401562500e+1,-9.600000000e-2,3.999375000e+1,-6.585600000e+1,,,
1.600000000e+1,-9.959375000e-2,4.042500000e+1,-6.718950000e+1,,,
1.604687500e+1,-1.080625000e-1,3.920312500e+1,-6.585600000e+1,,,
1.396875000e+1,-1.000312500e-1,3.960937500e+1,-6.520500000e+1,,,
1.800000000e+1,-1.079375000e-1,3.956562500e+1,-6.651750000e+1,,,
1.206250000e+1,-1.080312500e-1,3.839375000e+1,-6.383475000e+1,,,
1.192187500e+1,-1.039375000e-1,3.920937500e+1,-6.452775000e+1,,,
1.795312500e+1,-1.119687500e-1,3.920000000e+1,-6.451200000e+1,,,
1.796875000e+1,-1.003125000e-1,3.920312500e+1,-6.451200000e+1,,,
1.800000000e+1,-9.193750000e-2,4.000000000e+1,-6.451725000e+1,,,
1.798437500e+1,-1.039687500e-1,3.918125000e+1,-6.518400000e+1,,,
1.600000000e+1,-1.040000000e-1,3.880312500e+1,-6.451200000e+1,,,
1.598437500e+1,-1.080000000e-1,3.880000000e+1,-6.452250000e+1,,,
1.401562500e+1,-9.993750000e-2,3.837812500e+1,-6.587175000e+1,,,
1.000000000e+1,-1.082812500e-1,3.717500000e+1,-6.586650000e+1,,,
1.600000000e+1,-8.806250000e-2,3.919375000e+1,-6.451200000e+1,,,
1.200000000e+1,-1.000000000e-1,3.798750000e+1,-6.384000000e+1,,,
1.595312500e+1,-1.000000000e-1,3.840937500e+1,-6.383475000e+1,,,
2.200000000e+1,-1.120000000e-1,3.880000000e+1,-6.518400000e+1,,,
1.401562500e+1,-9.996875000e-2,3.880000000e+1,-6.450675000e+1,,,
1.595312500e+1,-1.040000000e-1,3.880000000e+1,-6.384000000e+1,,,
1.600000000e+1,-9.606250000e-2,3.840312500e+1,-6.451725000e+1,,,
1.598437500e+1,-9.996875000e-2,3.840000000e+1,-6.517875000e+1,,,
1.801562500e+1,-9.990625000e-2,3.840312500e+1,-6.451725000e+1,,,
1.996875000e+1,-1.080000000e-1,3.880625000e+1,-6.586125000e+1,,,
1.398437500e+1,-9.606250000e-2,3.918437500e+1,-6.448575000e+1,,,
1.598437500e+1,-9.196875000e-2,3.800312500e+1,-6.450675000e+1,,,
1.600000000e+1,-9.975000000e-2,3.920625000e+1,-6.587175000e+1,,,
7.984375000e+0,-1.041250000e-1,3.800000000e+1,-6.316800000e+1,,,
1.196875000e+1,-9.603125000e-2,3.920000000e+1,-6.518400000e+1,,,
1.596875000e+1,-1.039687500e-1,3.840000000e+1,-6.585600000e+1,,,
1.801562500e+1,-1.040000000e-1,3.960000000e+1,-6.450675000e+1,,,
1.198437500e+1,-1.000000000e-1,3.877187500e+1,-6.384000000e+1,,,
1.990625000e+1,-1.040000000e-1,3.800000000e+1,-6.451200000e+1,,,
1.807812500e+1,-1.040312500e-1,3.875312500e+1,-6.518925000e+1,,,
1.395312500e+1,-1.040000000e-1,3.920000000e+1,-6.383475000e+1,,,
1.406250000e+1,-1.000000000e-1,3.759687500e+1,-6.384000000e+1,,,
2.004687500e+1,-1.000000000e-1,3.880312500e+1,-6.386100000e+1,,,
1.996875000e+1,-9.600000000e-2,3.838125000e+1,-6.585075000e+1,,,
1.796875000e+1,-1.000625000e-1,3.760625000e+1,-6.250650000e+1,,,
1.598437500e+1,-1.080312500e-1,3.880312500e+1,-6.383475000e+1,,,
1.596875000e+1,-1.040000000e-1,3.760000000e+1,-6.450150000e+1,,,
1.798437500e+1,-1.080312500e-1,3.840625000e+1,-6.384525000e+1,,,
1.798437500e+1,-1.000000000e-1,3.840000000e+1,-6.586650000e+1,,,
2.000000000e+1,-1.040312500e-1,3.840937500e+1,-6.514725000e+1,,,
1.798437500e+1,-9.596875000e-2,3.880625000e+1,-6.451200000e+1,,,
2.200000000e+1,-9.596875000e-2,3.840000000e+1,-6.451200000e+1,,,
1.803125000e+1,-1.080937500e-1,3.797812500e+1,-6.316800000e+1,,,
2.001562500e+1,-9.206250000e-2,3.920312500e+1,-6.384000000e+1,,,
2.001562500e+1,-9.200000000e-2,3.839375000e+1,-6.316275000e+1,,,
2.400000000e+1,-9.600000000e-2,3.800000000e+1,-6.249600000e+1,,,
2.198437500e+1,-1.040625000e-1,3.880000000e+1,-6.249600000e+1,,,
2.200000000e+1,-1.080000000e-1,3.800000000e+1,-6.249600000e+1,,,
2.200000000e+1,-1.080937500e-1,3.799687500e+1,-6.251700000e+1,,,
1.600000000e+1,-9.996875000e-2,3.839062500e+1,-6.451200000e+1,,,
1.398437500e+1,-1.080000000e-1,3.880625000e+1,-6.184500000e+1,,,
1.796875000e+1,-9.600000000e-2,3.800000000e+1,-6.249600000e+1,,,
2.198437500e+1,-1.000000000e-1,3.880000000e+1,-6.384000000e+1,,,
2.201562500e+1,-1.000312500e-1,3.760000000e+1,-6.251175000e+1,,,
2.001562500e+1,-1.040000000e-1,3.759687500e+1,-6.249075000e+1,,,
1.798437500e+1,-1.000312500e-1,3.800937500e+1,-6.382425000e+1,,,
2.198437500e+1,-1.000000000e-1,3.719687500e+1,-6.384000000e+1,,,
2.200000000e+1,-1.000312500e-1,3.760000000e+1,-6.381900000e+1,,,
1.998437500e+1,-1.000000000e-1,3.839062500e+1,-6.252225000e+1,,,
2.001562500e+1,-1.040625000e-1,3.760000000e+1,-6.519975000e+1,,,
1.993750000e+1,-1.120000000e-1,3.840312500e+1,-6.381375000e+1,,,
1.604687500e+1,-1.000312500e-1,3.799375000e+1,-6.318375000e+1,,,
2.598437500e+1,-1.038125000e-1,3.800312500e+1,-6.385575000e+1,,,
2.001562500e+1,-1.079687500e-1,3.799062500e+1,-6.181875000e+1,,,
1.998437500e+1,-1.080312500e-1,3.879687500e+1,-6.385050000e+1,,,
2.400000000e+1,-9.996875000e-2,3.759375000e+1,-6.183450000e+1,,,
2.006250000e+1,-1.000000000e-1,3.759375000e+1,-6.181875000e+1,,,
1.992187500e+1,-9.996875000e-2,3.880000000e+1,-6.182400000e+1,,,
2.398437500e+1,-1.079375000e-1,3.761250000e+1,-6.250125000e+1,,,
2.196875000e+1,-1.040000000e-1,3.760625000e+1,-6.182400000e+1,,,
2.196875000e+1,-9.600000000e-2,3.720625000e+1,-6.249600000e+1,,,
2.000000000e+1,-1.080000000e-1,3.921250000e+1,-6.182400000e+1,,,
2.203125000e+1,-1.000000000e-1,3.840000000e+1,-6.249600000e+1,,,
2.190625000e+1,-1.080312500e-1,3.639375000e+1,-6.248550000e+1,,,
1.807812500e+1,-9.996875000e-2,3.720312500e+1,-6.115200000e+1,,,
2.800000000e+1,-1.000312500e-1,3.640000000e+1,-6.248025000e+1,,,
2.003125000e+1,-9.209375000e-2,3.759687500e+1,-6.250125000e+1,,,
2.596875000e+1,-9.196875000e-2,3.718437500e+1,-6.316800000e+1,,,
2.201562500e+1,-1.040937500e-1,3.640312500e+1,-6.249600000e+1,,,
2.596875000e+1,-1.119687500e-1,3.760625000e+1,-6.115725000e+1,,,
2.600000000e+1,-9.600000000e-2,3.760312500e+1,-6.250125000e+1,,,
2.606250000e+1,-1.079062500e-1,3.799687500e+1,-6.182400000e+1,,,
2.204687500e+1,-1.002187500e-1,3.680937500e+1,-6.316800000e+1,,,
2.795312500e+1,-9.596875000e-2,3.640000000e+1,-6.182400000e+1,,,
1.798437500e+1,-1.120000000e-1,3.720312500e+1,-6.182400000e+1,,,
2.806250000e+1,-9.996875000e-2,3.680000000e+1,-6.114675000e+1,,,
2.598437500e+1,-1.000000000e-1,3.640312500e+1,-6.048525000e+1,,,
2.600000000e+1,-1.000000000e-1,3.720000000e+1,-6.182400000e+1,,,
2.596875000e+1,-1.039375000e-1,3.720625000e+1,-6.115725000e+1,,,
1.998437500e+1,-1.120000000e-1,3.680312500e+1,-6.115200000e+1,,,
2.396875000e+1,-1.119375000e-1,3.640000000e+1,-6.048525000e+1,,,
2.598437500e+1,-9.590625000e-2,3.719687500e+1,-6.114675000e+1,,,
2.598437500e+1,-1.000937500e-1,3.678437500e+1,-6.250650000e+1,,,
2.403125000e+1,-1.040625000e-1,3.641875000e+1,-6.316800000e+1,,,
1.800000000e+1,-1.080312500e-1,3.839375000e+1,-6.318900000e+1,,,
2.196875000e+1,-1.081562500e-1,3.725937500e+1,-6.049575000e+1,,,
2.200000000e+1,-1.040000000e-1,3.680000000e+1,-6.181875000e+1,,,
2.400000000e+1,-1.120000000e-1,3.680312500e+1,-6.182925000e+1,,,
2.595312500e+1,-1.039687500e-1,3.719687500e+1,-6.318375000e+1,,,
2.200000000e+1,-1.000312500e-1,3.680312500e+1,-6.249075000e+1,,,
2.598437500e+1,-1.040625000e-1,3.719687500e+1,-6.182400000e+1,,,
2.200000000e+1,-1.080312500e-1,3.679687500e+1,-6.115200000e+1,,,
2.800000000e+1,-1.040000000e-1,3.760625000e+1,-6.115200000e+1,,,
3.000000000e+1,-1.080312500e-1,3.760000000e+1,-6.048000000e+1,,,
3.000000000e+1,-1.120312500e-1,3.720000000e+1,-6.182925000e+1,,,
2.800000000e+1,-1.120312500e-1,3.680625000e+1,-6.115200000e+1,,,
2.996875000e+1,-1.119062500e-1,3.719375000e+1,-6.182925000e+1,,,
3.000000000e+1,-1.040312500e-1,3.560625000e+1,-6.048000000e+1,,,
2.998437500e+1,-1.158437500e-1,3.598125000e+1,-6.114675000e+1,,,
2.790625000e+1,-1.078437500e-1,3.639687500e+1,-6.249600000e+1,,,
